interval_index,begin,end,intersection_id,official_approach,official_movement,target_pcu,actual_pcu,error_pcu,relative_error,geh,vehicle_contributions_pcu,passed
0,0,900,demo_20,south,through,24,24.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 17.0, 'truck': 2.5}",True
0,0,900,demo_20,west,left,5,5.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.0, 'passenger': 3.0, 'truck': 0.0}",True
0,0,900,demo_20,west,right,5,5.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.0, 'passenger': 3.0, 'truck': 0.0}",True
0,0,900,demo_20,west,through,8,8.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.0, 'passenger': 6.0, 'truck': 0.0}",True
0,0,900,demo_3,east,left,4,4.0,0.0,0.0,0.0,"{'bus': 0.0, 'electric_bicycle': 0.0, 'passenger': 4.0, 'truck': 0.0}",True
0,0,900,demo_3,east,right,13,13.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.0, 'passenger': 11.0, 'truck': 0.0}",True
0,0,900,demo_3,east,through,25,25.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 18.0, 'truck': 2.5}",True
0,0,900,demo_3,north,left,19,19.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.5, 'passenger': 14.0, 'truck': 2.5}",True
0,0,900,demo_3,north,right,11,11.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.0, 'passenger': 9.0, 'truck': 0.0}",True
0,0,900,demo_3,north,through,8,8.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.0, 'passenger': 6.0, 'truck': 0.0}",True
0,0,900,demo_3,south,left,11,11.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.0, 'passenger': 9.0, 'truck': 0.0}",True
0,0,900,demo_3,south,right,14,14.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.0, 'passenger': 12.0, 'truck': 0.0}",True
0,0,900,demo_3,south,through,11,11.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.0, 'passenger': 9.0, 'truck': 0.0}",True
0,0,900,demo_3,west,left,9,9.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.0, 'passenger': 7.0, 'truck': 0.0}",True
0,0,900,demo_3,west,right,9,9.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.0, 'passenger': 7.0, 'truck': 0.0}",True
0,0,900,demo_3,west,through,26,26.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 19.0, 'truck': 2.5}",True
0,0,900,demo_4,east,left,33,33.0,0.0,0.0,0.0,"{'bus': 6.0, 'electric_bicycle': 0.5, 'passenger': 24.0, 'truck': 2.5}",True
0,0,900,demo_4,east,right,17,17.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.5, 'passenger': 12.0, 'truck': 2.5}",True
0,0,900,demo_4,east,through,12,12.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.0, 'passenger': 10.0, 'truck': 0.0}",True
0,0,900,demo_4,north,left,23,23.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 16.0, 'truck': 2.5}",True
0,0,900,demo_4,north,right,16,16.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.5, 'passenger': 11.0, 'truck': 2.5}",True
0,0,900,demo_4,north,through,21,21.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 14.0, 'truck': 2.5}",True
0,0,900,demo_4,south,left,11,11.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.0, 'passenger': 9.0, 'truck': 0.0}",True
0,0,900,demo_4,south,right,22,22.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 15.0, 'truck': 2.5}",True
0,0,900,demo_4,south,through,31,31.0,0.0,0.0,0.0,"{'bus': 6.0, 'electric_bicycle': 0.5, 'passenger': 22.0, 'truck': 2.5}",True
0,0,900,demo_4,west,left,15,15.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.5, 'passenger': 10.0, 'truck': 2.5}",True
0,0,900,demo_4,west,right,9,9.0,0.0,0.0,0.0,"{'bus': 2.0, 'electric_bicycle': 0.0, 'passenger': 7.0, 'truck': 0.0}",True
0,0,900,demo_4,west,through,38,38.0,0.0,0.0,0.0,"{'bus': 6.0, 'electric_bicycle': 0.5, 'passenger': 29.0, 'truck': 2.5}",True
0,0,900,demo_5,east,left,40,40.0,0.0,0.0,0.0,"{'bus': 8.0, 'electric_bicycle': 0.5, 'passenger': 29.0, 'truck': 2.5}",True
0,0,900,demo_5,east,through,39,39.0,0.0,0.0,0.0,"{'bus': 6.0, 'electric_bicycle': 0.5, 'passenger': 30.0, 'truck': 2.5}",True
0,0,900,demo_5,south,left,33,33.0,0.0,0.0,0.0,"{'bus': 6.0, 'electric_bicycle': 0.5, 'passenger': 24.0, 'truck': 2.5}",True
0,0,900,demo_5,south,right,49,49.0,0.0,0.0,0.0,"{'bus': 8.0, 'electric_bicycle': 0.5, 'passenger': 38.0, 'truck': 2.5}",True
0,0,900,demo_5,west,right,26,26.0,0.0,0.0,0.0,"{'bus': 4.0, 'electric_bicycle': 0.5, 'passenger': 19.0, 'truck': 2.5}",True
